,lat,lon,Location Name,Misinfo_Or_Books,Title
20351,37.11392500000001,-79.95444049999999,Trump Store,misinfo,ballotHarvesting
20352,38.9175578,-77.2194913,GUESS,misinfo,ballotHarvesting
20353,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20354,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20355,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20356,35.7595731,-79.01929969999999,North Carolina,misinfo,ballotHarvesting
20357,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20358,39.7509902,-86.1967519,West Indianapolis,misinfo,ballotHarvesting
20359,55.378051,-3.435973,United Kingdom,misinfo,ballotHarvesting
20360,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
20361,52.52000659999999,13.404954,Berlin,misinfo,ballotHarvesting
20362,45.5018869,-73.56739189999999,Montreal,misinfo,ballotHarvesting
20363,43.8041334,-120.5542012,Oregon,misinfo,ballotHarvesting
20364,,,,misinfo,ballotHarvesting
20365,40.1219081,-74.651754,Chesterfield Township,misinfo,ballotHarvesting
20366,38.9071923,-77.0368707,Washington,misinfo,ballotHarvesting
20367,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20368,13.794185,-88.89653,El Salvador,misinfo,ballotHarvesting
20369,37.9642529,-91.8318334,Missouri,misinfo,ballotHarvesting
20370,50.503887,4.469936,Belgium,misinfo,ballotHarvesting
20371,34.0522342,-118.2436849,Los Angeles,misinfo,ballotHarvesting
20372,25.7616798,-80.1917902,Miami,misinfo,ballotHarvesting
20373,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20374,38.9822282,-94.6707917,Overland Park,misinfo,ballotHarvesting
20375,19.0414398,-98.2062727,Puebla,misinfo,ballotHarvesting
20376,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20377,36.7377981,-119.7871247,Fresno,misinfo,ballotHarvesting
20378,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20379,26.3683064,-80.1289321,Boca Raton,misinfo,ballotHarvesting
20380,37.9642529,-91.8318334,Missouri,misinfo,ballotHarvesting
20381,38.9071923,-77.0368707,Washington,misinfo,ballotHarvesting
20382,38.9087576,-76.9990229,SOMEWHERE,misinfo,ballotHarvesting
20383,27.4351562,-81.51095149999999,Blue Lake,misinfo,ballotHarvesting
20384,26.7153424,-80.0533746,West Palm Beach,misinfo,ballotHarvesting
20385,37.4315734,-78.6568942,Virginia,misinfo,ballotHarvesting
20386,36.1916382,-86.7444166,Three One Three | Coworking Office Space,misinfo,ballotHarvesting
20387,47.5403732,-122.6362492,Port Orchard,misinfo,ballotHarvesting
20388,40.3210139,-88.6144839,West Township,misinfo,ballotHarvesting
20389,38.9039387,-77.0336895,National Academy of Social Insurance,misinfo,ballotHarvesting
20390,48.386944,7.055943,Le Vermont,misinfo,ballotHarvesting
20391,33.5684605,-117.7262981,Aliso Viejo,misinfo,ballotHarvesting
20392,34.2103894,-77.8868117,Wilmington,misinfo,ballotHarvesting
20393,-23.5557714,-46.6395571,São Paulo,misinfo,ballotHarvesting
20394,44.3148443,-85.60236429999999,Michigan,misinfo,ballotHarvesting
20395,32.7766642,-96.7969879,Dallas,misinfo,ballotHarvesting
20396,41.3890863,-79.2677109,Sportsman's Paradise,misinfo,ballotHarvesting
20397,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
20398,41.8902102,12.4922309,Colosseum,misinfo,ballotHarvesting
20399,37.9917061,-92.0937783,Dixon,misinfo,ballotHarvesting
20400,39.02208479999999,-77.4215175,The Reinforced Earth Company,misinfo,ballotHarvesting
20401,28.7213753,-95.8919061,Gulf,misinfo,ballotHarvesting
20402,40.813616,-96.7025955,Lincoln,misinfo,ballotHarvesting
20403,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20404,29.7604267,-95.3698028,Houston,misinfo,ballotHarvesting
20405,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20406,-14.235004,-51.92528,Brazil,misinfo,ballotHarvesting
20407,33.7174708,-117.8311428,Orange County,misinfo,ballotHarvesting
20408,35.6761919,139.6503106,Tokyo,misinfo,ballotHarvesting
20409,35.2225668,-97.4394777,Norman,misinfo,ballotHarvesting
20410,35.8028453,-88.7747808,Medina,misinfo,ballotHarvesting
20411,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20412,,,,misinfo,ballotHarvesting
20413,42.37865559999999,-71.0615977,Charlestown,misinfo,ballotHarvesting
20414,40.4172871,-82.90712300000001,Ohio,misinfo,ballotHarvesting
20415,41.83625019999999,-76.5488232,Bradford County,misinfo,ballotHarvesting
20416,43.6590993,-70.2568189,Portland,misinfo,ballotHarvesting
20417,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20418,48.6058353,15.1662692,Zwettl,misinfo,ballotHarvesting
20419,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20420,40.5410703,-80.1812671,Penguin Bookshop,misinfo,ballotHarvesting
20421,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20422,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20423,46.8130816,-71.20745959999999,Québec City,misinfo,ballotHarvesting
20424,33.5968913,-117.6581562,Mission Viejo,misinfo,ballotHarvesting
20425,39.0968493,-120.0323507,Lake Tahoe,misinfo,ballotHarvesting
20426,42.66968199999999,-73.7485195,Upstate New York,misinfo,ballotHarvesting
20427,41.556996,-83.627157,Perrysburg,misinfo,ballotHarvesting
20428,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20429,40.7317696,-73.9841161,Nowhere,misinfo,ballotHarvesting
20430,50.758531,-1.5419099,Lymington,misinfo,ballotHarvesting
20431,40.2916788,-75.2837459,Clean Earth building 1,misinfo,ballotHarvesting
20432,26.3683064,-80.1289321,Boca Raton,misinfo,ballotHarvesting
20433,32.715738,-117.1610838,San Diego,misinfo,ballotHarvesting
20434,36.1988592,-115.1175013,North Las Vegas,misinfo,ballotHarvesting
20435,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20436,35.4798757,-79.1802994,Sanford,misinfo,ballotHarvesting
20437,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20438,40.0847055,-104.8130275,Fort Lupton,misinfo,ballotHarvesting
20439,41.49932,-81.6943605,Cleveland,misinfo,ballotHarvesting
20440,38.8375215,-120.8958242,Northern California,misinfo,ballotHarvesting
20441,42.88644679999999,-78.8783689,Buffalo,misinfo,ballotHarvesting
20442,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20443,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20444,44.3148443,-85.60236429999999,Michigan,misinfo,ballotHarvesting
20445,38.9034802,-77.0590191,DES-DC,misinfo,ballotHarvesting
20446,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20447,25.7616798,-80.1917902,Miami,misinfo,ballotHarvesting
20448,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20449,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20450,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20451,41.380896,2.1228198,Spotify Camp Nou,misinfo,ballotHarvesting
20452,-38.1492994,144.3598426,Geelong,misinfo,ballotHarvesting
20453,27.6386434,-80.39727359999999,Vero Beach,misinfo,ballotHarvesting
20454,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20455,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20456,,,,misinfo,ballotHarvesting
20457,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
20458,38.9680352,-92.1450245,Mid-Missouri,misinfo,ballotHarvesting
20459,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20460,,,,misinfo,ballotHarvesting
20461,25.7616798,-80.1917902,Miami,misinfo,ballotHarvesting
20462,-25.274398,133.775136,Australia,misinfo,ballotHarvesting
20463,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20464,,,,misinfo,ballotHarvesting
20465,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20466,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
20467,32.7766642,-96.7969879,Dallas,misinfo,ballotHarvesting
20468,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20469,32.8359218,-96.7748445,Whole Earth Provision Co.,misinfo,ballotHarvesting
20470,51.253775,-85.323214,Ontario,misinfo,ballotHarvesting
20471,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
20472,32.7715227,-89.1167275,Philadelphia,misinfo,ballotHarvesting
20473,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
20474,37.7749295,-122.4194155,San Francisco,misinfo,ballotHarvesting
20475,40.7389084,-73.98372069999999,The Globe Bar,misinfo,ballotHarvesting
20476,51.04473309999999,-114.0718831,Calgary,misinfo,ballotHarvesting
20477,,,,misinfo,ballotHarvesting
20478,27.950575,-82.4571776,Tampa,misinfo,ballotHarvesting
20479,32.3078,-64.7505,Bermuda,misinfo,ballotHarvesting
20480,,,,misinfo,ballotHarvesting
20481,39.4944819,-74.4606226,Smithville,misinfo,ballotHarvesting
20482,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20483,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20484,39.5500507,-105.7820674,Colorado,misinfo,ballotHarvesting
20485,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20486,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20487,39.0378008,-77.5170195,Gardengate Pond,misinfo,ballotHarvesting
20488,30.267153,-97.7430608,Austin,misinfo,ballotHarvesting
20489,39.77515880000001,-85.9907679,Chicago,misinfo,ballotHarvesting
20490,56.130366,-106.346771,Canada,misinfo,ballotHarvesting
20491,42.433757,-83.9844638,Hell,misinfo,ballotHarvesting
20492,56.130366,-106.346771,Canada,misinfo,ballotHarvesting
20493,39.7047095,-105.0813734,Lakewood,misinfo,ballotHarvesting
20494,59.82663929999999,14.6802679,Småland,misinfo,ballotHarvesting
20495,35.2270869,-80.8431267,Charlotte,misinfo,ballotHarvesting
20496,44.977753,-93.2650108,Minneapolis,misinfo,ballotHarvesting
20497,40.44062479999999,-79.9958864,Pittsburgh,misinfo,ballotHarvesting
20498,-2.1894128,-79.8890662,Guayaquil,misinfo,ballotHarvesting
20499,42.12922409999999,-80.085059,Erie,misinfo,ballotHarvesting
20500,37.4614629,-122.3107517,San Francisco Peninsula,misinfo,ballotHarvesting
20501,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20502,38.9051095,-77.0381214,Embassy of Australia,misinfo,ballotHarvesting
20503,-29.4278207,147.9789993,Lightning Ridge,misinfo,ballotHarvesting
20504,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20505,38.8717297,-77.1566723,Bank of America ATM (Drive-thru),misinfo,ballotHarvesting
20506,,,,misinfo,ballotHarvesting
20507,26.7083984,-80.2306019,Royal Palm Beach,misinfo,ballotHarvesting
20508,,,,misinfo,ballotHarvesting
20509,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20510,-27.4704528,153.0260341,Brisbane,misinfo,ballotHarvesting
20511,39.146754,-77.80147889999999,G A Landscaping LLC,misinfo,ballotHarvesting
20512,42.9851369,-85.6810919,The Mitten Brewing Company,misinfo,ballotHarvesting
20513,39.1087279,-77.54949510000002,Boost Mobile,misinfo,ballotHarvesting
20514,40.6331249,-89.3985283,Illinois,misinfo,ballotHarvesting
20515,,,,misinfo,ballotHarvesting
20516,35.7595731,-79.01929969999999,North Carolina,misinfo,ballotHarvesting
20517,30.9842977,-91.9623327,Louisiana,misinfo,ballotHarvesting
20518,34.0489281,-111.0937311,Arizona,misinfo,ballotHarvesting
20519,42.583645,-83.24548829999999,Bloomfield Hills,misinfo,ballotHarvesting
20520,39.613321,-105.0166498,Littleton,misinfo,ballotHarvesting
20521,61.5999036,-149.1310353,Global Credit Union,misinfo,ballotHarvesting
20522,32.7554883,-97.3307658,Fort Worth,misinfo,ballotHarvesting
20523,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20524,41.6032207,-73.087749,Connecticut,misinfo,ballotHarvesting
20525,35.9606384,-83.9207392,Knoxville,misinfo,ballotHarvesting
20526,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20527,43.7508284,-87.71453,Sheboygan,misinfo,ballotHarvesting
20528,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
20529,44.3148443,-85.60236429999999,Michigan,misinfo,ballotHarvesting
20530,-26.1452452,28.4221519,Daveyton,misinfo,ballotHarvesting
20531,34.1477849,-118.1445155,Pasadena,misinfo,ballotHarvesting
20532,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
20533,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20534,40.684268,-74.6357148,Far Hills,misinfo,ballotHarvesting
20535,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20536,44.3148443,-85.60236429999999,Michigan,misinfo,ballotHarvesting
20537,38.9054216,-77.0579869,Embassy of Mongolia,misinfo,ballotHarvesting
20538,39.768403,-86.158068,Indianapolis,misinfo,ballotHarvesting
20539,40.0201876,-74.2084186,God & Country Inc,misinfo,ballotHarvesting
20540,41.0886216,-74.1435843,Mahwah,misinfo,ballotHarvesting
20541,35.9606384,-83.9207392,Knoxville,misinfo,ballotHarvesting
20542,38.8248007,-77.4398517,Misión Evangélica Jerusalén La Celestial,misinfo,ballotHarvesting
20543,40.4172871,-82.90712300000001,Ohio,misinfo,ballotHarvesting
20544,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20545,-33.8688197,151.2092955,Sydney,misinfo,ballotHarvesting
20546,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
20547,38.9338676,-77.1772604,McLean,misinfo,ballotHarvesting
20548,26.5692364,-80.0447635,Manalapan,misinfo,ballotHarvesting
20549,36.0395247,-114.9817213,Henderson,misinfo,ballotHarvesting
20550,46.729553,-94.6858998,Minnesota,misinfo,ballotHarvesting
20551,40.7420301,-73.6620138,Your Mother's House,misinfo,ballotHarvesting
20552,34.5199402,-105.8700901,New Mexico,misinfo,ballotHarvesting
20553,39.8366528,-105.0372046,Westminster,misinfo,ballotHarvesting
20554,39.9611755,-82.99879419999999,Columbus,misinfo,ballotHarvesting
20555,35.6761919,139.6503106,Tokyo,misinfo,ballotHarvesting
20556,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20557,36.171563,-115.1391009,Las Vegas,misinfo,ballotHarvesting
20558,23.69781,120.960515,Taiwan,misinfo,ballotHarvesting
20559,33.1580933,-117.3505939,Carlsbad,misinfo,ballotHarvesting
20560,36.2139814,-83.29489219999999,Morristown,misinfo,ballotHarvesting
20561,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20562,51.04473309999999,-114.0718831,Calgary,misinfo,ballotHarvesting
20563,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20564,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20565,34.0489281,-111.0937311,Arizona,misinfo,ballotHarvesting
20566,35.2472869,-97.59976,Newcastle,misinfo,ballotHarvesting
20567,35.0832326,-111.6630914,"Flagstaff, AZ 86005",misinfo,ballotHarvesting
20568,35.3055496,-114.8835866,Cal-Nev-Ari,misinfo,ballotHarvesting
20569,39.41426879999999,-77.4105409,Frederick,misinfo,ballotHarvesting
20570,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20571,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
20572,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20573,43.9826214,-124.099841,Florence,misinfo,ballotHarvesting
20574,,,,misinfo,ballotHarvesting
20575,32.6613006,-97.3606719,Beth Yeshua Congregation,misinfo,ballotHarvesting
20576,39.5500507,-105.7820674,Colorado,misinfo,ballotHarvesting
20577,39.011902,-98.4842465,Kansas,misinfo,ballotHarvesting
20578,39.032372,-77.42393849999999,Hot Topic,misinfo,ballotHarvesting
20579,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20580,39.5500507,-105.7820674,Colorado,misinfo,ballotHarvesting
20581,54.5772323,-2.7974835,Cumbria,misinfo,ballotHarvesting
20582,39.7492621,-77.3830435,Carroll Valley,misinfo,ballotHarvesting
20583,36.204824,138.252924,Japan,misinfo,ballotHarvesting
20584,,,,misinfo,ballotHarvesting
20585,38.9200372,-76.9737572,WM - Northeast Transfer Station,misinfo,ballotHarvesting
20586,39.7495447,-76.3734746,Delta House,misinfo,ballotHarvesting
20587,42.766444,-78.6109933,Left Coast Taco,misinfo,ballotHarvesting
20588,35.6528323,-97.47809540000002,Edmond,misinfo,ballotHarvesting
20589,38.5506084,-90.3331719,Affton,misinfo,ballotHarvesting
20590,39.0574783,-76.64858219999999,Millersville,misinfo,ballotHarvesting
20591,40.2671941,-86.1349019,Indiana,misinfo,ballotHarvesting
20592,45.5655661,5.917721299999999,Ailleurs Et Ici,misinfo,ballotHarvesting
20593,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20594,51.8921302,4.7983398,Molenwaard,misinfo,ballotHarvesting
20595,29.7604267,-95.3698028,Houston,misinfo,ballotHarvesting
20596,32.2539787,-110.9741769,Tucson,misinfo,ballotHarvesting
20597,33.836081,-81.1637245,South Carolina,misinfo,ballotHarvesting
20598,39.02208479999999,-77.4215175,The Reinforced Earth Company,misinfo,ballotHarvesting
20599,63.8258471,20.2630354,Umeå,misinfo,ballotHarvesting
20600,34.2694474,-118.781482,Simi Valley,misinfo,ballotHarvesting
20601,36.204824,138.252924,Japan,misinfo,ballotHarvesting
20602,40.56274,-79.7643197,SōCal Fusion Grill,misinfo,ballotHarvesting
20603,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20604,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20605,,,,misinfo,ballotHarvesting
20606,51.165691,10.451526,Germany,misinfo,ballotHarvesting
20607,32.0852999,34.78176759999999,Tel Aviv-Yafo,misinfo,ballotHarvesting
20608,,,,misinfo,ballotHarvesting
20609,30.6035255,-87.9036047,Daphne,misinfo,ballotHarvesting
20610,38.9071923,-77.0368707,Washington,misinfo,ballotHarvesting
20611,39.9205411,-105.0866504,Broomfield,misinfo,ballotHarvesting
20612,-3.4168427,-65.8560646,State of Amazonas,misinfo,ballotHarvesting
20613,37.387474,-122.0575434,Silicon Valley,misinfo,ballotHarvesting
20614,34.0522342,-118.2436849,Los Angeles,misinfo,ballotHarvesting
20615,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20616,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
20617,42.245869,-84.40134619999999,Jackson,misinfo,ballotHarvesting
20618,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20619,37.4315734,-78.6568942,Virginia,misinfo,ballotHarvesting
20620,38.9212239,-76.9940596,The Carolina Kitchen Bar & Grill,misinfo,ballotHarvesting
20621,44.8277817,-123.0123551,Willamette Valley Vineyards,misinfo,ballotHarvesting
20622,42.4072107,-71.3824374,Massachusetts,misinfo,ballotHarvesting
20623,,,,misinfo,ballotHarvesting
20624,38.9241478,-77.2329871,North Italia,misinfo,ballotHarvesting
20625,40.4172871,-82.90712300000001,Ohio,misinfo,ballotHarvesting
20626,39.9611755,-82.99879419999999,Columbus,misinfo,ballotHarvesting
20627,40.44062479999999,-79.9958864,Pittsburgh,misinfo,ballotHarvesting
20628,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20629,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20630,27.336465,-82.5310117,Sarasota,misinfo,ballotHarvesting
20631,,,,misinfo,ballotHarvesting
20632,,,,misinfo,ballotHarvesting
20633,-1.2920659,36.8219462,Nairobi,misinfo,ballotHarvesting
20634,40.46366700000001,-3.74922,Spain,misinfo,ballotHarvesting
20635,43.7844397,-88.7878678,Wisconsin,misinfo,ballotHarvesting
20636,53.54697549999999,-113.4978004,Rogers Place,misinfo,ballotHarvesting
20637,47.4906616,-117.5847877,Eastern Washington University,misinfo,ballotHarvesting
20638,33.5386523,-112.1859866,Glendale,misinfo,ballotHarvesting
20639,-15.7975154,-47.89188739999999,Brasília,misinfo,ballotHarvesting
20640,,,,misinfo,ballotHarvesting
20641,-37.8136276,144.9630576,Melbourne,misinfo,ballotHarvesting
20642,,,,misinfo,ballotHarvesting
20643,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20644,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
20645,35.2273856,-77.84692509999999,Seven Springs,misinfo,ballotHarvesting
20646,,,,misinfo,ballotHarvesting
20647,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20648,41.2033216,-77.1945247,Pennsylvania,misinfo,ballotHarvesting
20649,55.378051,-3.435973,United Kingdom,misinfo,ballotHarvesting
20650,,,,misinfo,ballotHarvesting
20651,45.0972788,-123.3953926,Sheridan,misinfo,ballotHarvesting
20652,41.079273,-85.1393513,Fort Wayne,misinfo,ballotHarvesting
20653,53.4807593,-2.2426305,Manchester,misinfo,ballotHarvesting
20654,37.9642529,-91.8318334,Missouri,misinfo,ballotHarvesting
20655,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
20656,36.1626638,-86.7816016,Nashville,misinfo,ballotHarvesting
20657,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
20658,35.5593784,-98.0465185,Canadian County,misinfo,ballotHarvesting
20659,39.0516244,-77.4541982,Bar Louie - One Loudoun,misinfo,ballotHarvesting
20660,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20661,33.748752,-84.38768449999999,Atlanta,misinfo,ballotHarvesting
20662,39.5500507,-105.7820674,Colorado,misinfo,ballotHarvesting
20663,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
20664,63.4305149,10.3950528,Trondheim,misinfo,ballotHarvesting
20665,37.4315734,-78.6568942,Virginia,misinfo,ballotHarvesting
20666,30.2240897,-92.0198427,Lafayette,misinfo,ballotHarvesting
20667,39.031742,-77.1029398,Young Artists of America at Strathmore,misinfo,ballotHarvesting
20668,38.8878422,-77.0477385,Korean War Veterans Memorial,misinfo,ballotHarvesting
20669,42.7238165,-76.9297247,Finger Lakes,misinfo,ballotHarvesting
20670,33.4483771,-112.0740373,Phoenix,misinfo,ballotHarvesting
20671,55.378051,-3.435973,United Kingdom,misinfo,ballotHarvesting
20672,43.66293839999999,-116.6873596,Caldwell,misinfo,ballotHarvesting
20673,-14.235004,-51.92528,Brazil,misinfo,ballotHarvesting
20674,40.0583238,-74.4056612,New Jersey,misinfo,ballotHarvesting
20675,38.9029322,-77.03786720000001,National Council of Asian Pacific Americans,misinfo,ballotHarvesting
20676,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20677,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20678,22.3193039,114.1693611,Hong Kong,misinfo,ballotHarvesting
20679,,,,misinfo,ballotHarvesting
20680,37.7079717,-89.2229983,Southern Illinois University,misinfo,ballotHarvesting
20681,39.0473451,-95.6751576,Topeka,misinfo,ballotHarvesting
20682,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20683,31.7618778,-106.4850217,El Paso,misinfo,ballotHarvesting
20684,43.0759678,-107.2902839,Wyoming,misinfo,ballotHarvesting
20685,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20686,,,,misinfo,ballotHarvesting
20687,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20688,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20689,55.378051,-3.435973,United Kingdom,misinfo,ballotHarvesting
20690,22.3193039,114.1693611,Hong Kong,misinfo,ballotHarvesting
20691,40.7531063,-73.98656009999999,Tel Aviv Foundation,misinfo,ballotHarvesting
20692,30.9842977,-91.9623327,Louisiana,misinfo,ballotHarvesting
20693,31.9685988,-99.9018131,Texas,misinfo,ballotHarvesting
20694,-34.4248336,150.8931132,Wollongong,misinfo,ballotHarvesting
20695,40.56274,-79.7643197,SōCal Fusion Grill,misinfo,ballotHarvesting
20696,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20697,26.7056206,-80.0364297,Palm Beach,misinfo,ballotHarvesting
20698,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20699,27.7522487,-98.0697249,Alice,misinfo,ballotHarvesting
20700,,,,misinfo,ballotHarvesting
20701,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20702,40.4172871,-82.90712300000001,Ohio,misinfo,ballotHarvesting
20703,38.291859,-122.4580356,Sonoma,misinfo,ballotHarvesting
20704,40.7127753,-74.0059728,New York,misinfo,ballotHarvesting
20705,29.7604267,-95.3698028,Houston,misinfo,ballotHarvesting
20706,30.6953657,-88.0398912,Mobile,misinfo,ballotHarvesting
20707,,,,misinfo,ballotHarvesting
20708,,,,misinfo,ballotHarvesting
20709,29.7604267,-95.3698028,Houston,misinfo,ballotHarvesting
20710,39.1157012,-77.5645236,Downtown Saloon,misinfo,ballotHarvesting
20711,,,,misinfo,ballotHarvesting
20712,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20713,32.715738,-117.1610838,San Diego,misinfo,ballotHarvesting
20714,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20715,41.58084179999999,-87.4723763,Purdue University Northwest - Hammond Campus,misinfo,ballotHarvesting
20716,33.748752,-84.38768449999999,Atlanta,misinfo,ballotHarvesting
20717,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20718,,,,misinfo,ballotHarvesting
20719,32.1656221,-82.9000751,Georgia,misinfo,ballotHarvesting
20720,22.3193039,114.1693611,Hong Kong,misinfo,ballotHarvesting
20721,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20722,35.1168131,-80.72368039999999,Matthews,misinfo,ballotHarvesting
20723,27.6648274,-81.5157535,Florida,misinfo,ballotHarvesting
20724,34.7448112,-87.66752919999999,Muscle Shoals,misinfo,ballotHarvesting
20725,40.701709,-73.9219597,Nowhere,misinfo,ballotHarvesting
20726,-34.9055016,-56.1851147,Montevideo,misinfo,ballotHarvesting
20727,36.778261,-119.4179324,California,misinfo,ballotHarvesting
20728,41.8781136,-87.6297982,Chicago,misinfo,ballotHarvesting
20729,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20730,33.3042834,-96.986118,Aubrey,misinfo,ballotHarvesting
20731,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20732,37.3165355,-119.0699755,Kaiser Pass Rd,misinfo,ballotHarvesting
20733,33.8999297,-84.56414699999999,Cobb County,misinfo,ballotHarvesting
20734,40.6183158,-111.8162931,Cottonwood Heights,misinfo,ballotHarvesting
20735,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20736,40.1490285,-82.9199448,The War Is Hell Store,misinfo,ballotHarvesting
20737,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20738,36.9741171,-122.0307963,Santa Cruz,misinfo,ballotHarvesting
20739,34.3581473,-86.29470409999999,Guntersville,misinfo,ballotHarvesting
20740,-33.3856304,150.4865272,Blue Mountains,misinfo,ballotHarvesting
20741,38.9531162,-77.4565387,Duty Free Americas Dulles,misinfo,ballotHarvesting
20742,51.253775,-85.323214,Ontario,misinfo,ballotHarvesting
20743,,,,misinfo,ballotHarvesting
20744,37.09024,-95.712891,United States,misinfo,ballotHarvesting
20745,39.1116971,-77.53395429999999,Battlefield S.C.,misinfo,ballotHarvesting
20746,47.7510741,-120.7401385,Washington,misinfo,ballotHarvesting
20747,38.79540310000001,-77.0711396,Huntington,misinfo,ballotHarvesting
20748,40.5795317,-74.1502007,Staten Island,misinfo,ballotHarvesting
20749,38.9071923,-77.0368707,Washington,misinfo,ballotHarvesting
20750,38.9969531,-77.4461783,MuseumAnywhere,misinfo,ballotHarvesting
20751,30.42130899999999,-87.2169149,Pensacola,misinfo,ballotHarvesting
20752,43.7844397,-88.7878678,Wisconsin,misinfo,ballotHarvesting
20753,-25.274398,133.775136,Australia,misinfo,ballotHarvesting
